12,,,office-secure.tcatcargo.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,198402094336294744586931172405103210832,b'sha256WithRSAEncryption',b'20210221235959Z',b'20201123000000Z',Other,https://office-secure.tcatcargo.com/?email=@yorku.ca,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
13,,,servicios-cliente-es-banco.tierraflorist.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,402119150704096390370682735948167716129421,b'sha256WithRSAEncryption',b'20210219113154Z',b'20201121113154Z',ING Direct,https://servicios-cliente-es-banco.tierraflorist.com/shopping.html
14,,,servicios-cliente-es-banco.tierraflorist.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,402119150704096390370682735948167716129421,b'sha256WithRSAEncryption',b'20210219113154Z',b'20201121113154Z',ING Direct,http://cliente-bankia-acceso.es.sunpremium.business
15,,,*.webador.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,188518757446218715777716850020544207668,b'sha256WithRSAEncryption',b'20210908235959Z',b'20200907000000Z',Other,https://continuer-ldentifiez-vous.webador.com/
16,,,webnode.be,US,Let's Encrypt,Let's Encrypt Authority X3,2,389604506302143601449211708252995180004860,b'sha256WithRSAEncryption',b'20210108042341Z',b'20201010042341Z',Other,https://e-mail-orange.webnode.be/
17,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,13132768857398039280144013237584115707,b'ecdsa-with-SHA256',b'20211104235959Z',b'20201105000000Z',Other,https://oronge.digital/personal/e/authID=OLDZP/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
3549,,,osrsgames.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,373624732250573593445937470779348101531523,b'sha256WithRSAEncryption',b'20210108142709Z',b'20201010142709Z',RuneScape,"https://osrsgames.com/m=weblogin/loginform191,719,277,31212547,2167"
3550,US,Google LLC,web.app,US,Google Trust Services,GTS CA 1O1,2,2839227606052631490449856778236829062,b'sha256WithRSAEncryption',b'20210414223023Z',b'20200415223023Z',Other,https://alldomainmailagentupdate.web.app/#outgoing@utu.fi,"http://crl.pki.goog/GTS1O1.crl
"
3551,,,redlinegym.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,378173411370579157965501874240402260755476,b'sha256WithRSAEncryption',b'20210203231408Z',b'20201105231408Z',Other,https://redlinegym.com/cr/redirec/?und=marden08@optusnet.com.au
3552,US,Google LLC,*.google.com,US,Google Trust Services,GTS CA 1O1,2,334842446025644137411675310227567170962,b'sha256WithRSAEncryption',b'20210126073342Z',b'20201103073342Z',Other,https://docs.google.com/forms/d/e/1FAIpQLSfKQ1-oaAx5rVqU9tKY346S2vYBxPRCW_nfp6hD5mdX77dyDw/viewform,"http://crl.pki.goog/GTS1O1core.crl
"
3553,,,webdisk.gammanu1947.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,302348745856332505750194859929695280855726,b'sha256WithRSAEncryption',b'20210218182829Z',b'20201120182829Z',Other,https://www.gammanu1947.com/wp-content/plugins/the-grid/frontend/assets/fonts/pdf/login.php?&amp;VsBXXiguMrvH9JOJEsEa9W4foHHffcLbFm9CEq6rRC81lXK0ppazlfOKWwZcJLno7x0MX7dPJmQ5kB5J0gimv76rD6EmR2KZzLMxS0mCndHHONqP4JbzQi1tpFQhIAghm3Oe4aRrnz8cmy1qid08w1CVHtcp4tHqxvFBGw245ahsJjT1wUa3VNYDgb3kEKKbgpMXWP22
3554,,,*.weebly.com,US,DigiCert Inc,RapidSSL RSA CA 2018,2,20033798623500631602717297113972656487,b'sha256WithRSAEncryption',b'20211202120000Z',b'20191004000000Z',Facebook,https://peringaattaanpemblokiraanid78.weebly.com/,"http://cdp.rapidssl.com/RapidSSLRSACA2018.crl
"
3555,,,my3-pay-uk.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,314065843285351068382643789342823081753,b'sha256WithRSAEncryption',b'20211013235959Z',b'20201013000000Z',Other,https://my3-pay-uk.com
3556,US,Google LLC,upload.video.google.com,US,Google Trust Services,GTS CA 1O1,2,290897233077393176446293956070624909432,b'sha256WithRSAEncryption',b'20210126073811Z',b'20201103073811Z',Other,https://firebasestorage.googleapis.com/v0/b/wdfegryu76545ytrddfg5rd.appspot.com/o/gr-tg-45-3f-r%2F56-4-f5-5f.html?alt=media&token=be04da24-42dc-46af-9441-b369e26b3e26#USER@DOMAIN.ch,"http://crl.pki.goog/GTS1O1core.crl
"
3557,,,zonasegvra-serviciobnred10.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,49076021975063035200109210857409401735,b'sha256WithRSAEncryption',b'20211012235959Z',b'20201012000000Z',Other,https://www.zonasegvra-serviciobnred10.com/BNlWeb/lnicio/logins.do
3558,,,ahmetgunestekin.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,229756936904555048793633013581357573472,b'sha256WithRSAEncryption',b'20210104235959Z',b'20201006000000Z',"eBay, Inc.",https://ahmetgunestekin.com/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
3559,,,www.hrs.ngo,US,DigiCert Inc,Encryption Everywhere DV TLS CA - G1,2,4566728311436821994620562771693800349,b'sha256WithRSAEncryption',b'20210421120000Z',b'20200421000000Z',Other,https://hrs.ngo/wp-admin/link.php
3560,,,promosjagex.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,425507775764365853052365668443741442484686,b'sha256WithRSAEncryption',b'20210214034416Z',b'20201116034416Z',RuneScape,https://promosjagex.com/enter
3561,,,osrsgames.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,373624732250573593445937470779348101531523,b'sha256WithRSAEncryption',b'20210108142709Z',b'20201010142709Z',RuneScape,"https://osrsgames.com/m=weblogin/loginform697,547,934,19386449,2"
3562,,,osrsgames.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,373624732250573593445937470779348101531523,b'sha256WithRSAEncryption',b'20210108142709Z',b'20201010142709Z',RuneScape,"https://osrsgames.com/m=weblogin/loginform685,251,629,93538417,2167"
3563,,,richards.org.nz,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,315408960063335133070550231103380428906,b'sha256WithRSAEncryption',b'20201218235959Z',b'20200919000000Z',Other,https://richards.org.nz/login.html,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
3564,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,2560858822861341709287072854450229986,b'ecdsa-with-SHA256',b'20210707120000Z',b'20200707000000Z',Other,https://simaniopls8.constantcontactsites.com/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
3565,,,nanohairtech.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,356027523824534876308044143076437307735020,b'sha256WithRSAEncryption',b'20210113024801Z',b'20201015024801Z',Other,https://nanohairtech.com/wp-admin/maint/safe/hispeed.ch/
3566,,,echo.lihi.io,US,Google Trust Services,GTS CA 1D2,2,190634848933087010553808938044037362966,b'sha256WithRSAEncryption',b'20210101005746Z',b'20201003005746Z',Other,https://lihi1.cc/guKXE,"http://crl.pki.goog/GTS1D2.crl
"
3567,,,avioni.ru,US,Let's Encrypt,Let's Encrypt Authority X3,2,283917705539794814036717594996889554224112,b'sha256WithRSAEncryption',b'20201221130221Z',b'20200922130221Z',Other,http://www.avioni.ru/
3568,,,zdvartcc.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,550770756062600054716212371404736389,b'sha256WithRSAEncryption',b'20210110235959Z',b'20201012000000Z',Other,https://www.denartcc.org/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
3569,,,deficitdeatencionperu.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,204915511223446399756723945466945639673,b'sha256WithRSAEncryption',b'20210114235959Z',b'20201016000000Z',Other,https://www.deficitdeatencionperu.com/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
3570,,,avioni.ru,US,Let's Encrypt,Let's Encrypt Authority X3,2,283917705539794814036717594996889554224112,b'sha256WithRSAEncryption',b'20201221130221Z',b'20200922130221Z',Other,https://www.avioni.ru/
3571,US,"Fastly, Inc",t.ssl.fastly.net,BE,GlobalSign nv-sa,GlobalSign CloudSSL CA - SHA256 - G3,2,32574268411299994773253752324,b'sha256WithRSAEncryption',b'20210416174300Z',b'20200923180331Z',Other,https://rosalinas-initial-project-30ac52.webflow.io/
3572,,,platinumplaza.xyz,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,257890014720749997469777594764581759503,b'sha256WithRSAEncryption',b'20211012235959Z',b'20201012000000Z',Other,https://platinumplaza.xyz/nc_assets/img/?access=ehss@st-andrews.ac.uk
3573,,,glitch.com,US,Amazon,Amazon,2,12953212096050194519304190911808620436,b'sha256WithRSAEncryption',b'20210318120000Z',b'20200218000000Z',Other,https://groovy-caterwauling-broker.glitch.me/#pavan.kumar@test.com,"http://crl.sca1b.amazontrust.com/sca1b.crl
"
3574,US,Google LLC,*.google.com,US,Google Trust Services,GTS CA 1O1,2,334842446025644137411675310227567170962,b'sha256WithRSAEncryption',b'20210126073342Z',b'20201103073342Z',Other,https://docs.google.com/forms/d/e/1FAIpQLSf_Wng52uwsArCnoF6_HD9P1o4McTaLGJOmBr1L1VREx7PkRw/viewform,"http://crl.pki.goog/GTS1O1core.crl
"
3575,,,deltacargologistics.org,US,Let's Encrypt,Let's Encrypt Authority X3,2,307361207654315032803329547717518747296870,b'sha256WithRSAEncryption',b'20210215150757Z',b'20201117150757Z',Other,https://deltacargologistics.org/server./web-mailsevrs/index.html
3576,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,12631982267022410159469151977017173282,b'sha256WithRSAEncryption',b'20210930120000Z',b'20200930000000Z',Other,https://lu9-my.sharepoint.com/personal/margaret43636_5tb_in/_layouts/15/acceptinvite.aspx?invitation=%7B94CA64E1%2DB293%2D4622%2D9504%2D695384F21579%7D,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
3577,US,"Pantheon Systems, Inc.",*.pantheon.io,US,DigiCert Inc,DigiCert SHA2 Secure Server CA,2,13577967670452110440931284764680161840,b'sha256WithRSAEncryption',b'20210720120000Z',b'20200716000000Z',Other,https://dev-made-in-chlna.pantheonsite.io/made-in-china.com/login.made-in-china.com/sign-in/?sid=MCNoiAIFfcBtBcEeUIFFkZAflmlIbIMI&amp;df=mail_letter,"http://crl4.digicert.com/ssca-sha2-g6.crl
"
3578,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,8992910284398127596470096890173132158,b'ecdsa-with-SHA256',b'20211007120000Z',b'20201007000000Z',Other,https://steancammunity.com/id/anommalous,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
3579,,,dcc.satujaelay.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,202218816139912465310075520782328697331,b'sha256WithRSAEncryption',b'20210131235959Z',b'20201102000000Z',PayPal,https://mysp.ac/4giYR?7117637829,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
3580,,,nationalfirstbnk.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,389580081996942826961532540896478192109020,b'sha256WithRSAEncryption',b'20210219085806Z',b'20201121085806Z',First National Bank (South Africa),https://nationalfirstbnk.com/media-centre/index.php
3581,,,medicalexpertseg.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,299499905775825268475423036679436549005272,b'sha256WithRSAEncryption',b'20210106072729Z',b'20201008072729Z',Other,https://medicalexpertseg.com/wp-includes/js/excelz/index.php?email=ggradnigo@prepaidlegal.com
3582,US,Google LLC,*.google.com,US,Google Trust Services,GTS CA 1O1,2,334842446025644137411675310227567170962,b'sha256WithRSAEncryption',b'20210126073342Z',b'20201103073342Z',Other,https://docs.google.com/forms/d/e/1FAIpQLScqMUkEcmTMp23rMs6PzGaZ1GmH1Su9zHFhkEe9Co43BH-LaQ/viewform?usp=send_form,"http://crl.pki.goog/GTS1O1core.crl
"
3583,,,www.newry.co.in,US,Let's Encrypt,Let's Encrypt Authority X3,2,322407142629914951625260088107970629603629,b'sha256WithRSAEncryption',b'20210205004303Z',b'20201107004303Z',Other,https://www.newry.co.in/wp-content/themes/twentysixteen/ch/logon.do.php
3584,US,Google LLC,misc-sni.blogspot.com,US,Google Trust Services,GTS CA 1O1,2,2711469658663641395286171354931418550,b'sha256WithRSAEncryption',b'20210126073625Z',b'20201103073625Z',Other,https://bonomequedoencasa.blogspot.com/?aplicar,"http://crl.pki.goog/GTS1O1core.crl
"
3585,US,Microsoft Corporation,www.attemplate.com,US,Microsoft Corporation,Microsoft Azure TLS Issuing CA 05,2,1137339645224887307853938917515741804341023199,b'sha384WithRSAEncryption',b'20211106044634Z',b'20201111044634Z',Other,https://www.doctricant.com/eur/login?id=K2Ivcm8yT3hvbWUrYXpNK0J1TTkrL0RUTTZXeXdJa0xqUm1kRnlwWndtZi9OZ0JmUm1wZTdseStnc1pMUVM1bElTWkwvV0lzVGUwUmY4aTIvTVFDd29MOEdaY1FPUUk4ZXBvdGVod0ZERktJRzVoZEJXWmVIajhmR2JRTm1vRmlHekE3MzNJck52SVJFRTFHMGlPR2YvVDU2UFhBVEs2VXRzV1NCdzkrV2k5Qk1jRDRJZlBjU2hKZGRCVWgrTUxjZWpvb2tDTm5MSHI0OHlacHYxQ2FUN05EQ2cvQk5LTW1CM3RUeitnaUJGNWovd2JkZ2oxakxvWmxxZXNhN1luTVFWdkRYYTYvK0I4ekMrbCs4dEJpWXdTelEwWjZib3hhdXZIcE5HcFJyMjhEZ2lvbHgrTi9oWSt0Y2tjeEhENXM,N/A
3586,US,Microsoft Corporation,*.azureedge.net,US,Microsoft Corporation,Microsoft IT TLS CA 5,2,1003535330694095829222390814048737888485853115,b'sha256WithRSAEncryption',b'20210124224629Z',b'20190124224629Z',Other,https://euroresetlprocess.azureedge.net/,N/A
3587,,,www.dkb.de-banking-online.transaktionen.sistemhr.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,407365189275211110303590319817521876640727,b'sha256WithRSAEncryption',b'20210217040744Z',b'20201119040744Z',Other,https://sistemhr.com/public/dkb/581be0a6eb271b0/login.php
3588,US,Google LLC,firebaseapp.com,US,Google Trust Services,GTS CA 1O1,2,30193457406299776358924936943330682920,b'sha256WithRSAEncryption',b'20211020175539Z',b'20201021175539Z',Other,https://nchonwasep.firebaseapp.com/et/w2.html?email=email_redacted,"http://crl.pki.goog/GTS1O1.crl
"
3589,,,*.protezione-n26.com,IT,Actalis S.p.A.,Actalis Domain Validation Server CA G3,2,125387738490775704955463593867826345784,b'sha256WithRSAEncryption',b'20211011103249Z',b'20201011103249Z',Other,https://www.protezione-n26.com/,"http://crl06.actalis.it/Repository/AUTHDV-G3/getLastCRL
"
3590,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,8805721409792519934801453409227865422,b'ecdsa-with-SHA256',b'20210728120000Z',b'20200728000000Z',Other,https://bestlifejourney.com/bro/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
3591,,,msrhs.co.za,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,113702063129125299526982370497160009604,b'sha256WithRSAEncryption',b'20210128235959Z',b'20201030000000Z',Other,https://msrhs.co.za/Hkj/Netflixr/Netflix/Netflix/review/revision&amp;ID=KUHJGSJD4545HKZUDH454sd.php,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
3592,,,life-plants.ru,US,Let's Encrypt,Let's Encrypt Authority X3,2,264589837973098164378423125643377287054386,b'sha256WithRSAEncryption',b'20210102093313Z',b'20201004093313Z',Other,https://life-plants.ru//database/RS/Notificaciones_Banreservas/admin/
3593,,,firmadigital-cr.com,US,"GoDaddy.com, Inc.",Go Daddy Secure Certificate Authority - G2,2,846791138577029995,b'sha256WithRSAEncryption',b'20210206013812Z',b'20200206013812Z',Other,https://www.firmadigital-cr.com/log_in_davi.php,"http://crl.godaddy.com/gdig2s1-1700.crl
"
3594,,,firmadigital-cr.com,US,"GoDaddy.com, Inc.",Go Daddy Secure Certificate Authority - G2,2,846791138577029995,b'sha256WithRSAEncryption',b'20210206013812Z',b'20200206013812Z',Other,https://www.firmadigital-cr.com/log_in_promerica.php,"http://crl.godaddy.com/gdig2s1-1700.crl
"
3595,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,2566356534443597528490861518177737857,b'ecdsa-with-SHA256',b'20210708120000Z',b'20200708000000Z',Other,https://cursos.tecnicasliberacionemocional.com/wp-content/w3tc-config/ghh/shtr/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
3596,,,heloshape.creativegigs.net,US,Let's Encrypt,Let's Encrypt Authority X3,2,272950709623565391142312153840061796552031,b'sha256WithRSAEncryption',b'20210211121122Z',b'20201113121122Z',DocuSign,https://creativegigs.net/DocuSigne/mailprovider.php
3597,US,"PayPal, Inc.",www.paypal.com,US,DigiCert Inc,DigiCert SHA2 Extended Validation Server CA,2,19623281285227685671731585488701216268,b'sha256WithRSAEncryption',b'20220112120000Z',b'20200109000000Z',Other,https://absolutepleasure.com.my/rest/,"http://crl4.digicert.com/sha2-ev-server-g2.crl
"
3598,,,umblr.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,378360538601050419434770335509513245498673,b'sha256WithRSAEncryption',b'20201214130045Z',b'20200915130045Z',Other,https://mysp.ac/4gezz
3599,,,zonasegvra-serviciobnred2.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,74673735369692704230779367684246354336,b'sha256WithRSAEncryption',b'20211009235959Z',b'20201009000000Z',Other,https://www.zonasegvra-serviciobnred2.com/BNlWeb/lnicio/logins.do
3600,,,*.weebly.com,US,DigiCert Inc,RapidSSL RSA CA 2018,2,20033798623500631602717297113972656487,b'sha256WithRSAEncryption',b'20211202120000Z',b'20191004000000Z',Other,https://buckeye-express.weebly.com/,"http://cdp.rapidssl.com/RapidSSLRSACA2018.crl
"
3601,,,mutatio.cl,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,179397794674269015263973961549504255098,b'sha256WithRSAEncryption',b'20210220235959Z',b'20201122000000Z',Other,https://mutatio.cl/wp-includes/js/tinymce/langs/wp-langs/Domains/?email=mailing@prepaidlegal.com,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
3602,,,mutatio.cl,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,179397794674269015263973961549504255098,b'sha256WithRSAEncryption',b'20210220235959Z',b'20201122000000Z',Other,https://mutatio.cl/wp-admin/js/widgets/widgets./Dhl,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
3603,,,mutatio.cl,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,179397794674269015263973961549504255098,b'sha256WithRSAEncryption',b'20210220235959Z',b'20201122000000Z',Other,https://mutatio.cl/wp-admin/js/widgets/widgets./Dhl/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
3604,,,eepay.info,US,Let's Encrypt,Let's Encrypt Authority X3,2,426345168592987245484211425444107049396180,b'sha256WithRSAEncryption',b'20210105061041Z',b'20201007061041Z',Other,https://eepay.info/d/5f7eb96580b91
3605,,,mutatio.cl,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,179397794674269015263973961549504255098,b'sha256WithRSAEncryption',b'20210220235959Z',b'20201122000000Z',Other,https://mutatio.cl/wp-includes/js/tinymce/langs/wp-langs/Domains/?email=psanchez74@prepaidlegal.com,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
3606,,,clinicamedicaaro.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,24998221701736512537294300851514899187,b'sha256WithRSAEncryption',b'20210730235959Z',b'20200730000000Z',Bradesco,https://clinicamedicaaro.com/convenios/
3607,,,osrsgames.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,373624732250573593445937470779348101531523,b'sha256WithRSAEncryption',b'20210108142709Z',b'20201010142709Z',Other,"https://osrsgames.com/m=weblogin/loginform182,979,126,25262271,1948"
3608,,,trimaxesolutions.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,47386537708945119225740338198893943431,b'sha256WithRSAEncryption',b'20210121235959Z',b'20201023000000Z',Other,https://trimaxesolutions.com/headerURL/doc/7/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
3609,,,trimaxesolutions.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,47386537708945119225740338198893943431,b'sha256WithRSAEncryption',b'20210121235959Z',b'20201023000000Z',Other,https://t.co/GDZiKLWc3f,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
3610,,,firstpag.com.br,US,Let's Encrypt,Let's Encrypt Authority X3,2,400654428298801401213652423089575928501234,b'sha256WithRSAEncryption',b'20210209022628Z',b'20201111022628Z',Other,https://firstpag.com.br/admin/fax
3611,,,track.lowerthenskyactive.ga,US,Let's Encrypt,Let's Encrypt Authority X3,2,378987452909217325487891199983913650897304,b'sha256WithRSAEncryption',b'20210103182508Z',b'20201005182508Z',Other,http://webdevelopment.tv/netflixtv.com/continue.php
3612,US,Google LLC,web.app,US,Google Trust Services,GTS CA 1O1,2,2839227606052631490449856778236829062,b'sha256WithRSAEncryption',b'20210414223023Z',b'20200415223023Z',Other,https://bancopacificologin.web.app/,"http://crl.pki.goog/GTS1O1.crl
"
3613,,,firstpag.com.br,US,Let's Encrypt,Let's Encrypt Authority X3,2,400654428298801401213652423089575928501234,b'sha256WithRSAEncryption',b'20210209022628Z',b'20201111022628Z',Microsoft,https://firstpag.com.br/admin/fax/
3614,US,"Twitter, Inc.",twitter.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,20908008959733530120523275553611379346,b'sha256WithRSAEncryption',b'20210205120000Z',b'20200206000000Z',Other,https://mysp.ac/M2lq,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
3615,US,Google LLC,web.app,US,Google Trust Services,GTS CA 1O1,2,2839227606052631490449856778236829062,b'sha256WithRSAEncryption',b'20210414223023Z',b'20200415223023Z',Other,https://bancopacificologin.web.app,"http://crl.pki.goog/GTS1O1.crl
"
3616,US,Incapsula Inc,incapsula.com,BE,GlobalSign nv-sa,GlobalSign CloudSSL CA - SHA256 - G3,2,8000173133185700898299066152,b'sha256WithRSAEncryption',b'20210901121504Z',b'20201122100231Z',Other,https://nutraveris-pharma.com/tmp/
3617,,,ahmeddawod.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,326886966350284072210627582197003727781976,b'sha256WithRSAEncryption',b'20210216085619Z',b'20201118085619Z',DHL,https://ahmeddawod.com/backup/mail/DELIVERY/DHL/iparceldhl/
3618,,,ahmeddawod.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,326886966350284072210627582197003727781976,b'sha256WithRSAEncryption',b'20210216085619Z',b'20201118085619Z',DHL,https://ahmeddawod.com/backup/mail/ODYDHL1/iparceldhl/
3619,,,ahmeddawod.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,326886966350284072210627582197003727781976,b'sha256WithRSAEncryption',b'20210216085619Z',b'20201118085619Z',DHL,https://ahmeddawod.com/backup/mail/dhldelivery/iparceldhl/
3620,US,Google LLC,upload.video.google.com,US,Google Trust Services,GTS CA 1O1,2,290897233077393176446293956070624909432,b'sha256WithRSAEncryption',b'20210126073811Z',b'20201103073811Z',Other,https://firebasestorage.googleapis.com/v0/b/wdrhghxlcnwtjkjltmrtztqlh.appspot.com/o/celibacy - Copy (7).HTML?alt=media&amp;token=30c670b1-9299-45c6-a16b-5bd1037c4499#@yorku.ca,"http://crl.pki.goog/GTS1O1core.crl
"
3621,,,uzbekart.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,232339805789791196686153245566034528802,b'sha256WithRSAEncryption',b'20210205235959Z',b'20200206000000Z',Other,https://uzbekart.com/wp-file/1&1/source/?email=abuse@ionos.com
3622,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://uniworcac-my.sharepoint.com/:o:/g/personal/l_curtis_worc_ac_uk/EkZTuYBesqFFjA5nS3Qr6fcBgOmsijAMZHQsVGQlZVyvcA?e=oG48xY,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
