15,,,*.weebly.com,US,DigiCert Inc,RapidSSL RSA CA 2018,2,20033798623500631602717297113972656487,b'sha256WithRSAEncryption',b'20211202120000Z',b'20191004000000Z',Other,https://yahooohotline.weebly.com/,"http://cdp.rapidssl.com/RapidSSLRSACA2018.crl
"
16,,,ankama-new.live,AT,ZeroSSL,ZeroSSL RSA Domain Secure Site CA,2,2199075389938437424418184597648799344,b'sha384WithRSAEncryption',b'20210226235959Z',b'20201128000000Z',Google,https://www.ankama-new.live/fr/mmorpg/actualites/Clef-Rutilax/
17,,,vodafone-support-secure.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,185044542050309626562706326123285464134,b'sha256WithRSAEncryption',b'20211129235959Z',b'20201129000000Z',Vodafone,https://vodafone-support-secure.com/
18,,,cx.money,US,Let's Encrypt,Let's Encrypt Authority X3,2,285289150633549784474688250381908051099275,b'sha256WithRSAEncryption',b'20201211092453Z',b'20200912092453Z',Steam,https://cx.money/s/9cZjq18YwVH7FZt?src=aboutblankauth
19,US,"Amazon.com, Inc.",www.amazon.co.jp,US,DigiCert Inc,DigiCert Global CA G2,2,5769881613033434095976240390395081042,b'sha256WithRSAEncryption',b'20211027235959Z',b'20201105000000Z',Amazon.com,http://182.16.110.210/ap/signin?openid.pape.max_auth_age=0&amp;amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;amp;openid.assoc_handle=jpflex&amp;amp;openid.mode=checkid_setup&amp;amp;key=a@b.c&amp;amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;amp;&amp;amp;ref_=nav_em_hd_clc_signin,"http://crl4.digicert.com/DigiCertGlobalCAG2.crl
"
1823,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,221360114943093675893212340677064545657,b'sha256WithRSAEncryption',b'20210126073257Z',b'20201103073257Z',Other,https://8123556-dot-glexcel2.uk.r.appspot.com/...xx...,"http://crl.pki.goog/GTS1O1core.crl
"
1824,,,payeesecuremobile-help.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,225899250175090558509994985096326400441,b'sha256WithRSAEncryption',b'20211122235959Z',b'20201122000000Z',Other,https://payeesecuremobile-help.com/halifax/Login.php
1825,,,cpcontacts.ocmarshmagic.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,331992962480778646427770164932392389740203,b'sha256WithRSAEncryption',b'20210225032403Z',b'20201127032403Z',Other,https://www.ocmarshmagic.com/ali/login.php
1826,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,3058075041674377924332477479190535231,b'ecdsa-with-SHA256',b'20211121235959Z',b'20201122000000Z',Other,https://halifax-banking-updates.com/Login.php,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1827,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,11390826332360580844831550446714284017,b'ecdsa-with-SHA256',b'20210812120000Z',b'20200812000000Z',Other,https://urlz.fr/ejHy,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1828,,,track.simstricksclicks.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,369712888291469459665423424459059723136283,b'sha256WithRSAEncryption',b'20210120054949Z',b'20201022054949Z',ING Direct,http://ajafis.com/tnRXbER
1829,,,track.simstricksclicks.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,369712888291469459665423424459059723136283,b'sha256WithRSAEncryption',b'20210120054949Z',b'20201022054949Z',ING Direct,https://track.simstricksclicks.com/2244a1c9-108c-45b8-954c-faeb2543a00e?click_id=tnRXbER&var2=50008&var3=D5EE0E47DE3D24&var4=Gil+Morlanes.+Local+Numero+6&var5=40&var6=Zaragoza&var7=Sanz&var8=Lorena&var9=34653831930&var10=rurututururu%40gmail.com
1830,,,track.simstricksclicks.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,369712888291469459665423424459059723136283,b'sha256WithRSAEncryption',b'20210120054949Z',b'20201022054949Z',ING Direct,https://track.simstricksclicks.com/6d4bf2a2-feaf-4726-9513-64b44eb219fe?click_id=FFeUKZ7&var2=50008&var3=M5EE360818CAD0&var4=Gil+Morlanes.+Local+Numero+6&var5=40&var6=Zaragoza&var7=Sanz&var8=Lorena&var9=34653831930&var10=rurututururu%40gmail.com
1831,,,track.simstricksclicks.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,369712888291469459665423424459059723136283,b'sha256WithRSAEncryption',b'20210120054949Z',b'20201022054949Z',ING Direct,https://track.simstricksclicks.com/2b44de4f-dbf4-4e97-9daf-f05b8293ddcd?click_id=Jpe0De8&var2=50008&var3=J5EE360D8AE0D8&var4=Gil+Morlanes.+Local+Numero+6&var5=40&var6=Zaragoza&var7=Sanz&var8=Lorena&var9=34653831930&var10=rurututururu%40gmail.com
1832,,,track.simstricksclicks.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,369712888291469459665423424459059723136283,b'sha256WithRSAEncryption',b'20210120054949Z',b'20201022054949Z',ING Direct,http://ajafis.com/Jpe0De8
1833,,,*.weebly.com,US,DigiCert Inc,RapidSSL RSA CA 2018,2,20033798623500631602717297113972656487,b'sha256WithRSAEncryption',b'20211202120000Z',b'20191004000000Z',Other,https://yahoodomainsvice.weebly.com/,"http://cdp.rapidssl.com/RapidSSLRSACA2018.crl
"
1834,,,markaindo.co.id,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,22197693820245846564001970247088581193,b'sha256WithRSAEncryption',b'20210323235959Z',b'20200323000000Z',Other,https://markaindo.co.id/includes
1835,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,16413874129095956071574285796943470228,b'ecdsa-with-SHA256',b'20211120235959Z',b'20201121000000Z',PKO Polish Bank,https://olx-y.pl/unlock/36835590,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1836,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,15660346463105368780867334250519321931,b'ecdsa-with-SHA256',b'20211128235959Z',b'20201129000000Z',Wells Fargo,https://atozsewa.com/cgi/WellsFargoFinal/signin.php,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1837,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,17832285128758350636340156120489645064,b'ecdsa-with-SHA256',b'20210706120000Z',b'20200706000000Z',DHL,https://bit.ly/2UNZMyU,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1838,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,17832285128758350636340156120489645064,b'ecdsa-with-SHA256',b'20210706120000Z',b'20200706000000Z',DHL,https://nullrefer.com/?http://venal-article.com/DHL/MARKET/MARKET,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1839,,,paypal.com.safetyactivity.club,US,Let's Encrypt,Let's Encrypt Authority X3,2,288953508968591322422170123399273256088321,b'sha256WithRSAEncryption',b'20210213134952Z',b'20201115134952Z',Other,https://paypal.and.safetyactivity.club/AzFoX4jwYtCS/tT1JNDzcOlvY/joakyb4vcQX/AagH1Sy26rnWo8Vk/1
1840,,,halifax-scamchecks.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,102364791822519859723090956753219665793,b'sha256WithRSAEncryption',b'20211115235959Z',b'20201115000000Z',Other,https://www.halifax-scamchecks.com/login/
1841,US,Google LLC,firebaseapp.com,US,Google Trust Services,GTS CA 1O1,2,30193457406299776358924936943330682920,b'sha256WithRSAEncryption',b'20211020175539Z',b'20201021175539Z',Other,https://verifie-informationvovale.firebaseapp.com/,"http://crl.pki.goog/GTS1O1.crl
"
1842,US,Google LLC,firebaseapp.com,US,Google Trust Services,GTS CA 1O1,2,30193457406299776358924936943330682920,b'sha256WithRSAEncryption',b'20211020175539Z',b'20201021175539Z',Other,https://shyl.in/vYqonJij,"http://crl.pki.goog/GTS1O1.crl
"
1843,US,Google LLC,*.google.com,US,Google Trust Services,GTS CA 1O1,2,334842446025644137411675310227567170962,b'sha256WithRSAEncryption',b'20210126073342Z',b'20201103073342Z',Other,https://docs.google.com/forms/d/e/1FAIpQLSey2-5Nq7k2Up3pPyaSI0wCQuY2olWbrgKcnZ8IJ7GGV-NjVg/viewform,"http://crl.pki.goog/GTS1O1core.crl
"
1844,US,Google LLC,*.blogger.com,US,Google Trust Services,GTS CA 1O1,2,286295735075239948074651363539609998719,b'sha256WithRSAEncryption',b'20210126073308Z',b'20201103073308Z',Other,https://galiikalllokdtahj.blogspot.com,"http://crl.pki.goog/GTS1O1core.crl
"
1845,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,19236942234000282065217878931353241555,b'ecdsa-with-SHA256',b'20211110235959Z',b'20201111000000Z',Other,http://lloydsbank-login.lb-secure.com/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1846,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,19236942234000282065217878931353241555,b'ecdsa-with-SHA256',b'20211110235959Z',b'20201111000000Z',Other,https://lloydsbank-login.lb-secure.com/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1847,,,www.paxful-secures.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,119868889202009770574699230252968904526,b'sha256WithRSAEncryption',b'20210520235959Z',b'20201119000000Z',Other,http://paxful-secures.com/
1848,,,littlefoots.ru,US,Let's Encrypt,Let's Encrypt Authority X3,2,432390375034155456058012321996518416386951,b'sha256WithRSAEncryption',b'20210224235053Z',b'20201126235053Z',Other,https://littlefoots.ru/9e4eb41d3d174b8a7b21623c90fe1740/
1849,,,littlefoots.ru,US,Let's Encrypt,Let's Encrypt Authority X3,2,432390375034155456058012321996518416386951,b'sha256WithRSAEncryption',b'20210224235053Z',b'20201126235053Z',Other,https://littlefoots.ru/9e4eb41d3d174b8a7b21623c90fe1740
1850,,,alsalcundip.org,US,Let's Encrypt,Let's Encrypt Authority X3,2,369005936532725347727565455828165691201765,b'sha256WithRSAEncryption',b'20210122164100Z',b'20201024164100Z',Other,https://alsalcundip.org/1mypayment/
1851,,,alsalcundip.org,US,Let's Encrypt,Let's Encrypt Authority X3,2,369005936532725347727565455828165691201765,b'sha256WithRSAEncryption',b'20210122164100Z',b'20201024164100Z',Other,http://alsalcundip.org/1mypayment
1852,,,xirkinternational.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,297516102079851870317951711670287754118658,b'sha256WithRSAEncryption',b'20210209031623Z',b'20201111031623Z',Other,https://xirkinternational.com/more/dirkt.raif/52ddabf26010c6f26d2c26cbe5aba72e
1853,,,xirkinternational.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,297516102079851870317951711670287754118658,b'sha256WithRSAEncryption',b'20210209031623Z',b'20201111031623Z',Other,https://xirkinternational.com/more/dirkt.raif/52ddabf26010c6f26d2c26cbe5aba72e/
1854,,,xirkinternational.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,297516102079851870317951711670287754118658,b'sha256WithRSAEncryption',b'20210209031623Z',b'20201111031623Z',Other,https://xirkinternational.com/more/dirkt.raif/b19e2de1b89b50ae0b6d0d6464d6ad5d
1855,,,xirkinternational.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,297516102079851870317951711670287754118658,b'sha256WithRSAEncryption',b'20210209031623Z',b'20201111031623Z',Other,https://xirkinternational.com/more/dirkt.raif/b19e2de1b89b50ae0b6d0d6464d6ad5d/
1856,,,nelewatty.be,US,Let's Encrypt,Let's Encrypt Authority X3,2,400825082523235748752952549915608644979073,b'sha256WithRSAEncryption',b'20210225100551Z',b'20201127100551Z',Other,https://nelewatty.be/js/wp4/
1857,,,autodiscover.natalconsorcio.com.br,US,Let's Encrypt,Let's Encrypt Authority X3,2,427267087363877302917868820796211230216854,b'sha256WithRSAEncryption',b'20210218001605Z',b'20201120001605Z',Other,https://natalconsorcio.com.br/contents/freedom/FargoNew
1858,,,autodiscover.natalconsorcio.com.br,US,Let's Encrypt,Let's Encrypt Authority X3,2,427267087363877302917868820796211230216854,b'sha256WithRSAEncryption',b'20210218001605Z',b'20201120001605Z',Other,https://natalconsorcio.com.br/contents/freedom/FargoNew/
1859,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,14259739497029112284462089369985015884,b'ecdsa-with-SHA256',b'20210613120000Z',b'20200613000000Z',Other,https://macehub.in/img/dhl/dhl/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1860,,,cse-delta.fr,US,Let's Encrypt,Let's Encrypt Authority X3,2,366926366200426142932868455962931940920387,b'sha256WithRSAEncryption',b'20210206154115Z',b'20201108154115Z',Other,https://cse-delta.fr/
1861,GB,Associated Newspapers Limited,secured.dailymail.co.uk,US,DigiCert Inc,DigiCert Secure Site ECC CA-1,2,11034245520682425677074679343279224565,b'ecdsa-with-SHA256',b'20210218120000Z',b'20200429000000Z',Other,https://ee-paymentfailure.com/,"http://crl4.digicert.com/DigiCertSecureSiteECCCA-1.crl
"
1862,,,new-eebill.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,162450560895961581893702457310253799989,b'sha256WithRSAEncryption',b'20211121235959Z',b'20201121000000Z',Other,https://new-eebill.com/Login.php?sslchannel=true&sessionid=pEmRvG3okHEGEl9ZJ5alWd6LPMvjBvPcfykd36JK4om8g8uGk63qJR7uio1t6Q60H8YJvYVe4BIOg64ntzIJ4nJ0w7TEckjGd3wHJFIlR4tKejE6VdzGCz3Vg5J4EQOX4n
1863,,,*.weebly.com,US,DigiCert Inc,RapidSSL RSA CA 2018,2,20033798623500631602717297113972656487,b'sha256WithRSAEncryption',b'20211202120000Z',b'20191004000000Z',British Telecom,https://hommebt.weebly.com/,"http://cdp.rapidssl.com/RapidSSLRSACA2018.crl
"
1864,,,*.weebly.com,US,DigiCert Inc,RapidSSL RSA CA 2018,2,20033798623500631602717297113972656487,b'sha256WithRSAEncryption',b'20211202120000Z',b'20191004000000Z',British Telecom,https://hhttbt.weebly.com/,"http://cdp.rapidssl.com/RapidSSLRSACA2018.crl
"
1865,,,autoescolatopsul.com.br,US,Let's Encrypt,Let's Encrypt Authority X3,2,268734918757283261512498249995293836843013,b'sha256WithRSAEncryption',b'20210120181902Z',b'20201022181902Z',Other,https://autoescolatopsul.com.br/wp-mixo/home/mi1mze=/
1866,,,*.webador.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,188518757446218715777716850020544207668,b'sha256WithRSAEncryption',b'20210908235959Z',b'20200907000000Z',Other,https://infosmsmmsvocal.webador.com/
1867,US,Google LLC,misc-sni.blogspot.com,US,Google Trust Services,GTS CA 1O1,2,2711469658663641395286171354931418550,b'sha256WithRSAEncryption',b'20210126073625Z',b'20201103073625Z',Other,https://siporados15585.blogspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
1868,,,softbank.myct11.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,356845172018429669980404304920038093136128,b'sha256WithRSAEncryption',b'20210217063929Z',b'20201119063929Z',Other,https://softbank.myct13.com/mobile/
1869,,,nmqvzsx.cn,US,Let's Encrypt,Let's Encrypt Authority X3,2,302763049855580072312920787312980593495863,b'sha256WithRSAEncryption',b'20210224071937Z',b'20201126071937Z',Other,https://smbc-card.nmqvzsx.cn
1870,US,"Amazon.com, Inc.",www.amazon.co.jp,US,DigiCert Inc,DigiCert Global CA G2,2,16678971350951323736723058489889376618,b'sha256WithRSAEncryption',b'20210627120000Z',b'20200713000000Z',Amazon.com,http://52.128.240.186/ap/signin?openid.pape.max_auth_age=0&amp;amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;amp;openid.assoc_handle=jpflex&amp;amp;openid.mode=checkid_setup&amp;amp;key=a@b.c&amp;amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;amp;&amp;amp;ref_=nav_em_hd_clc_signin,"http://crl4.digicert.com/DigiCertGlobalCAG2.crl
"
1871,,,www.theuniversityoftomorrow.org,US,Let's Encrypt,Let's Encrypt Authority X3,2,331792224613188443663281591941368045334942,b'sha256WithRSAEncryption',b'20210207065640Z',b'20201109065640Z',Other,https://theuniversityoftomorrow.org/images/gallery/user1/linkedin.com/LinkedIn/login-submit/
1872,,,jacotravelexperts.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,140911026830053830536170017383448804098,b'sha256WithRSAEncryption',b'20210111235959Z',b'20201013000000Z',Other,https://jacotravelexperts.com/hect/daum/index.html,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1873,,,littlefoots.ru,US,Let's Encrypt,Let's Encrypt Authority X3,2,432390375034155456058012321996518416386951,b'sha256WithRSAEncryption',b'20210224235053Z',b'20201126235053Z',Other,https://littlefoots.ru/5611b1c812175cc2804a85f9e51390b8/
1874,US,"Amazon.com, Inc.",www.amazon.co.jp,US,DigiCert Inc,DigiCert Global CA G2,2,16678971350951323736723058489889376618,b'sha256WithRSAEncryption',b'20210627120000Z',b'20200713000000Z',Other,http://148.66.17.85/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin,"http://crl4.digicert.com/DigiCertGlobalCAG2.crl
"
1875,,,*.000webhostapp.com,US,DigiCert Inc,RapidSSL RSA CA 2018,2,2228254079092510724983124338469064688,b'sha256WithRSAEncryption',b'20210710120000Z',b'20190611000000Z',Other,https://wondering-tabulatio.000webhostapp.com/hc/M/default/log-re/MY%20ACCOUNT%20Verification%20Online.Billing.%20SUPPORT-84388223673175798759,"http://cdp.rapidssl.com/RapidSSLRSACA2018.crl
"
1876,,,deregistration-alert.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,4256616036735202373051735782629579275,b'sha256WithRSAEncryption',b'20211121235959Z',b'20201121000000Z',Other,https://www.deregistration-alert.com/Login.php
1877,,,deregistration-alert.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,4256616036735202373051735782629579275,b'sha256WithRSAEncryption',b'20211121235959Z',b'20201121000000Z',Other,http://www.deregistration-alert.com/Login.php
1878,,,nmqvzsx.cn,US,Let's Encrypt,Let's Encrypt Authority X3,2,302763049855580072312920787312980593495863,b'sha256WithRSAEncryption',b'20210224071937Z',b'20201126071937Z',Other,https://smbc-card.nmqvzsx.cn/
1879,,,personal-banking-safety.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,97887998150369614412182134878518569373,b'sha256WithRSAEncryption',b'20211121235959Z',b'20201121000000Z',Other,https://www.personal-banking-safety.com/Login.php
1880,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,19236942234000282065217878931353241555,b'ecdsa-with-SHA256',b'20211110235959Z',b'20201111000000Z',Other,http://lloydsbank-online-login.lb-secure.com/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1881,,,verify-payee-deregister.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,158968391317991244296105529447385165984,b'sha256WithRSAEncryption',b'20211121235959Z',b'20201121000000Z',Other,https://www.verify-payee-deregister.com/Login.php
1882,,,authorize-registration.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,122867638768878260882726609008041574621,b'sha256WithRSAEncryption',b'20211121235959Z',b'20201121000000Z',Other,https://www.authorize-registration.com/Login.php
1883,,,security-payee-authenticate.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,14435476588407433579774624793055991627,b'sha256WithRSAEncryption',b'20211121235959Z',b'20201121000000Z',Other,https://www.security-payee-authenticate.com/Login.php
1884,,,vip9198.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,176138792520361139975477728304947337152,b'sha256WithRSAEncryption',b'20211012235959Z',b'20201012000000Z',Other,https://4m.cn/o2J8F
1885,,,littlefoots.ru,US,Let's Encrypt,Let's Encrypt Authority X3,2,432390375034155456058012321996518416386951,b'sha256WithRSAEncryption',b'20210224235053Z',b'20201126235053Z',Other,https://littlefoots.ru:443/ed7f256c82cbd5a3710e1c91a630eeb5
1886,,,littlefoots.ru,US,Let's Encrypt,Let's Encrypt Authority X3,2,432390375034155456058012321996518416386951,b'sha256WithRSAEncryption',b'20210224235053Z',b'20201126235053Z',Other,https://littlefoots.ru/2119165bf9d9e46fa27d0779c08f3815/
1887,,,littlefoots.ru,US,Let's Encrypt,Let's Encrypt Authority X3,2,432390375034155456058012321996518416386951,b'sha256WithRSAEncryption',b'20210224235053Z',b'20201126235053Z',Other,https://littlefoots.ru:443/litttle.php
1888,,,device-alert-security.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,77180882163564046001666473374860053229,b'sha256WithRSAEncryption',b'20211110235959Z',b'20201110000000Z',Other,https://device-alert-security.com/
1889,,,halifax-paymentsuspended.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,173526507782019662922448187531479368424,b'sha256WithRSAEncryption',b'20211114235959Z',b'20201114000000Z',Other,https://halifax-paymentsuspended.com/
1890,,,securepayee-hl.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,22385292128861636409935132607312019026,b'sha256WithRSAEncryption',b'20211114235959Z',b'20201114000000Z',Other,https://www.securepayee-hl.com/
1891,,,www.thomsea.fr,US,Let's Encrypt,Let's Encrypt Authority X3,2,262328288352267349284933087684873147079861,b'sha256WithRSAEncryption',b'20210203050751Z',b'20201105050751Z',Other,https://thomsea.fr/
1892,,,tenbijgaerde2.nl,US,Let's Encrypt,Let's Encrypt Authority X3,2,354340673580558767301767279351490059224554,b'sha256WithRSAEncryption',b'20210214230754Z',b'20201116230754Z',Other,https://tenbijgaerde2.nl/
1893,,,lekeet.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,350944200902289653660004978313947861421202,b'sha256WithRSAEncryption',b'20210114184757Z',b'20201016184757Z',Other,https://lekeet.com/
1894,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,18896060220428503080174831769638985547,b'ecdsa-with-SHA256',b'20210814120000Z',b'20200814000000Z',Other,https://lovefamilyholidays.co.uk/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1895,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,19062828499515235692108623640514565340,b'ecdsa-with-SHA256',b'20211108235959Z',b'20201109000000Z',Other,https://materialtencent.com,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1896,,,iklimsu.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,400875171121504903708514279959479203760005,b'sha256WithRSAEncryption',b'20210212092710Z',b'20201114092710Z',Other,http://iklimsu.com/
